Gen
SubNumber,BusNum,BusName,ID,Status,MW,Mvar,MWMin,MWMax,AGC,BidPoints,CubicB,CubicC,VariableOM,FuelCost,CubicD,AVR,RegBusNum,FuelType,VoltSet,MvarMin,MvarMax,EnforceMWLimit,PartFact,CostModel
2408,160223,POINT COMFORT 5 9,2,Closed,23.89,3.00,13.75,32.00,YES,5,5.09,0.0018,4.5000,3.7660,0.00,YES,160223,NG (Natural Gas),1.04000,-9.01,16.29,YES,32.00,Piecewise Linear
2408,160224,POINT COMFORT 5 10,1,Closed,12.89,4.23,3.86,28.50,YES,5,5.13,0.0006,4.5000,3.3030,0.00,YES,160224,NG (Natural Gas),1.04000,-9.91,14.51,YES,28.50,Piecewise Linear
2409,160226,BLOOMINGTON 3 2,1,Closed,49.72,4.20,25.95,75.00,YES,5,5.18,0.0023,5.0000,3.3090,0.00,YES,160226,NG (Natural Gas),1.04000,-22.43,38.17,YES,75.00,Piecewise Linear
2410,160228,CORPUS CHRISTI 29 2,1,Closed,27.60,13.71,8.09,32.00,YES,5,5.11,0.0020,5.0000,3.2140,0.00,YES,160228,NG (Natural Gas),1.04000,-11.07,16.29,YES,32.00,Piecewise Linear
2411,160230,CORPUS CHRISTI 30 2,1,Open,0.00,0.00,5.30,12.00,YES,5,17.23,0.0020,3.0000,3.0000,0.00,YES,160230,WH (Waste Heat),1.04000,-3.38,3.73,YES,12.00,Piecewise Linear
2411,160231,CORPUS CHRISTI 30 3,1,Open,0.00,0.00,11.05,26.60,YES,5,17.23,0.0010,3.0000,2.5000,0.00,YES,160231,PC (Petroleum Coke),1.04000,-9.30,10.69,YES,26.60,Piecewise Linear
2411,160233,CORPUS CHRISTI 30 5,1,Open,0.00,0.00,10.63,26.60,YES,5,17.23,0.0010,3.0000,2.5000,0.00,YES,160233,PC (Petroleum Coke),1.04000,-8.67,10.00,YES,26.60,Piecewise Linear
2412,160236,TIVOLI 5 3,1,Closed,20.45,7.27,10.94,30.00,YES,5,5.93,0.0009,4.5000,3.3130,0.00,YES,160236,NG (Natural Gas),1.04000,-8.20,15.27,YES,30.00,Piecewise Linear
2412,160236,TIVOLI 5 3,2,Closed,25.88,7.27,4.84,30.00,YES,5,5.90,0.0018,4.5000,3.1070,0.00,YES,160236,NG (Natural Gas),1.04000,-9.06,15.27,YES,30.00,Piecewise Linear
2412,160237,TIVOLI 5 4,1,Closed,25.88,5.65,9.98,30.00,YES,5,5.93,0.0008,4.5000,3.0530,0.00,YES,160237,NG (Natural Gas),1.04000,-8.42,15.27,YES,30.00,Piecewise Linear
2412,160237,TIVOLI 5 4,2,Open,0.00,0.00,6.17,15.00,YES,5,5.94,0.0013,4.5000,3.5290,0.00,YES,160237,NG (Natural Gas),1.04000,-4.68,7.64,YES,15.00,Piecewise Linear
2412,160238,TIVOLI 5 5,1,Open,0.00,0.00,5.75,15.00,YES,5,5.92,0.0020,4.5000,3.6130,0.00,YES,160238,NG (Natural Gas),1.04000,-3.93,7.64,YES,15.00,Piecewise Linear
2412,160239,TIVOLI 5 6,1,Open,0.00,0.00,5.85,15.00,YES,5,5.94,0.0010,4.5000,3.1430,0.00,YES,160239,NG (Natural Gas),1.04000,-3.81,7.64,YES,15.00,Piecewise Linear
2412,160239,TIVOLI 5 6,2,Open,0.00,0.00,5.93,12.00,YES,5,9.14,0.0027,4.5000,3.2640,0.00,YES,160239,NG (Natural Gas),1.04000,-3.44,6.11,YES,12.00,Piecewise Linear
2413,160242,BLOOMINGTON 4 2,1,Open,0.00,0.00,6.90,23.80,YES,5,9.21,0.0010,3.0000,3.0000,0.00,YES,160242,WH (Waste Heat),1.04000,-6.72,10.71,YES,23.80,Piecewise Linear
2413,160243,BLOOMINGTON 4 3,1,Open,0.00,0.00,1.59,15.00,YES,5,9.22,0.0010,3.0000,3.0000,0.00,YES,160243,WH (Waste Heat),1.04000,-4.39,6.04,YES,15.00,Piecewise Linear
2414,160246,ODEM 5 2,1,Closed,20.59,5.30,10.13,33.00,YES,5,6.88,0.0010,5.0000,3.3620,0.00,YES,160246,NG (Natural Gas),1.04000,-10.53,16.80,YES,33.00,Piecewise Linear
2415,160249,GREGORY 3 3,1,Closed,121.63,21.87,33.50,141.00,YES,5,4.79,0.0029,4.5000,3.0770,0.00,YES,160247,NG (Natural Gas),1.04000,-39.72,71.77,YES,141.00,Piecewise Linear
2415,160250,GREGORY 3 4,1,Closed,120.77,-0.10,20.30,140.00,YES,5,5.10,0.0007,4.5000,3.1530,0.00,YES,160250,NG (Natural Gas),1.04000,-43.22,71.26,YES,140.00,Piecewise Linear
2415,160251,GREGORY 3 5,1,Closed,66.57,-0.11,9.38,85.00,YES,5,5.03,0.0020,4.5000,3.5080,0.00,YES,160251,NG (Natural Gas),1.04000,-22.80,43.26,YES,85.00,Piecewise Linear
2416,160253,CORPUS CHRISTI 31 2,1,Closed,118.22,-0.02,49.55,152.00,YES,5,6.11,0.0013,4.5000,3.1990,0.00,YES,160253,NG (Natural Gas),1.04000,-42.81,77.37,YES,152.00,Piecewise Linear
2416,160254,CORPUS CHRISTI 31 3,1,Open,0.00,0.00,41.23,152.00,YES,5,6.04,0.0018,4.5000,3.1000,0.00,YES,160254,NG (Natural Gas),1.04000,-52.47,77.37,YES,152.00,Piecewise Linear
2416,160255,CORPUS CHRISTI 31 4,1,Closed,113.72,34.63,61.42,165.00,YES,5,6.14,0.0010,4.5000,3.3870,0.00,YES,160252,NG (Natural Gas),1.04000,-53.83,83.99,YES,165.00,Piecewise Linear
2417,160258,INGLESIDE 4 3,1,Closed,96.36,-1.74,47.23,155.00,YES,5,4.72,0.0017,4.5000,3.3960,0.00,YES,160256,NG (Natural Gas),1.04000,-47.28,78.90,YES,155.00,Piecewise Linear
2417,160259,INGLESIDE 4 4,1,Closed,128.23,-1.74,60.12,155.00,YES,5,4.65,0.0022,4.5000,3.0370,0.00,YES,160256,NG (Natural Gas),1.04000,-53.10,78.90,YES,155.00,Piecewise Linear
2417,160260,INGLESIDE 4 5,1,Closed,129.39,-1.74,24.83,150.00,YES,5,4.82,0.0011,4.5000,3.4150,0.00,YES,160256,NG (Natural Gas),1.04000,-50.65,76.35,YES,150.00,Piecewise Linear
2418,160263,ARMSTRONG 2 3,1,Closed,244.30,3.92,0.00,283.20,YES,5,3.54,0.0010,0.0000,1.0000,0.00,YES,160261,WND (Wind),1.04400,-77.82,86.16,YES,283.20,Piecewise Linear
2419,160266,POINT COMFORT 6 3,1,Closed,123.44,12.21,51.51,143.10,YES,5,13.04,0.0024,4.0000,3.1130,0.00,YES,160266,NG (Natural Gas),1.04000,-37.28,72.84,YES,143.10,Piecewise Linear
2419,160267,POINT COMFORT 6 4,1,Closed,82.14,10.62,36.78,143.10,YES,5,13.30,0.0014,4.0000,3.1950,0.00,YES,160267,NG (Natural Gas),1.04000,-48.73,72.84,YES,143.10,Piecewise Linear
2420,160270,ARMSTRONG 3 3,1,Closed,173.91,-28.30,0.00,201.60,YES,5,4.98,0.0010,0.0000,1.0000,0.00,YES,160268,WND (Wind),1.04300,-62.38,69.19,YES,201.60,Piecewise Linear
2421,160273,PORTLAND 3 3,1,Closed,155.27,4.33,0.00,180.00,YES,5,3.27,0.0010,0.0000,1.0000,0.00,YES,160273,WND (Wind),1.04000,-55.32,62.64,YES,180.00,Piecewise Linear
2422,160275,RIVIERA 5 2,1,Closed,173.39,-14.40,0.00,201.00,YES,5,4.44,0.0010,0.0000,1.0000,0.00,YES,160274,WND (Wind),1.04200,-61.40,65.23,YES,201.00,Piecewise Linear
2423,160278,TAFT 3 3,1,Closed,172.61,4.36,0.00,200.10,YES,5,4.16,0.0010,0.0000,1.0000,0.00,YES,160276,WND (Wind),1.04000,-58.93,98.28,YES,200.10,Piecewise Linear
2424,160281,RIVIERA 6 3,1,Closed,162.17,3.58,0.00,188.00,YES,5,3.21,0.0010,0.0000,1.0000,0.00,YES,160279,WND (Wind),1.04300,-64.67,76.85,YES,188.00,Piecewise Linear
2425,160283,CORPUS CHRISTI 32 2,1,Open,0.00,0.00,0.00,9.00,YES,5,4.82,0.0050,0.0000,1.0000,0.00,YES,160283,WND (Wind),1.04000,-2.58,2.84,YES,9.00,Piecewise Linear
2426,160286,BISHOP 5 3,1,Closed,195.04,0.95,0.00,226.10,YES,5,4.97,0.0010,0.0000,1.0000,0.00,YES,160286,WND (Wind),1.04000,-72.69,81.54,YES,226.10,Piecewise Linear
2427,160288,ARMSTRONG 4 2,1,Closed,173.39,-37.31,0.00,201.00,YES,5,3.15,0.0010,0.0000,1.0000,0.00,YES,160287,WND (Wind),1.04400,-56.14,86.20,YES,201.00,Piecewise Linear
2428,160291,CORPUS CHRISTI 33 3,1,Closed,214.79,58.99,0.00,249.00,YES,5,1.60,0.0010,0.0000,1.0000,0.00,YES,160289,WND (Wind),1.04000,-72.97,80.00,YES,249.00,Piecewise Linear
2429,160293,POINT COMFORT 7 2,1,Closed,27.67,4.40,13.41,45.00,YES,5,8.47,0.0022,5.0000,3.4840,0.00,YES,160293,NG (Natural Gas),1.04000,-15.13,22.90,YES,45.00,Piecewise Linear
2429,160294,POINT COMFORT 7 3,1,Closed,38.82,4.44,12.63,45.00,YES,5,8.41,0.0007,5.0000,2.8410,0.00,YES,160294,NG (Natural Gas),1.04000,-13.80,22.90,YES,45.00,Piecewise Linear
2430,160297,BLOOMINGTON 5 2,1,Closed,43.13,1.78,12.73,50.00,YES,5,8.30,0.0014,0.0000,2.9470,0.00,YES,160297,NG (Natural Gas),1.04000,-13.47,25.45,YES,50.00,Piecewise Linear
2430,160298,BLOOMINGTON 5 3,1,Closed,23.43,2.88,7.58,50.00,YES,5,9.01,0.0029,0.0000,3.3700,0.00,YES,160298,NG (Natural Gas),1.04000,-17.38,25.45,YES,50.00,Piecewise Linear
2431,160301,MATHIS 4 3,1,Closed,264.91,-59.74,0.00,307.10,YES,5,4.72,0.0010,0.0000,1.0000,0.00,YES,160299,WND (Wind),1.03900,-85.81,128.60,YES,307.10,Piecewise Linear
2432,160303,GREGORY 4 2,1,Closed,140.52,25.55,0.00,162.90,YES,5,3.95,0.0010,0.0000,1.0000,0.00,YES,160302,WND (Wind),1.03800,-53.18,54.81,YES,162.90,Piecewise Linear
2863,170518,SUNNYVALE 6 2,1,Closed,426.44,-11.98,85.76,523.00,YES,5,10.43,0.0023,4.0000,3.1720,0.00,YES,170517,NG (Natural Gas),1.03400,-169.00,266.21,YES,523.00,Piecewise Linear
2863,170519,SUNNYVALE 6 3,1,Closed,317.79,-11.98,193.53,392.00,YES,5,11.54,0.0026,4.0000,3.2470,0.00,YES,170517,NG (Natural Gas),1.03400,-113.97,199.53,YES,392.00,Piecewise Linear
2864,170522,LAVON 5 3,1,Closed,64.70,17.50,9.13,75.00,YES,5,12.42,0.0011,4.0000,3.1080,0.00,YES,170522,NG (Natural Gas),1.04000,-19.14,38.17,YES,75.00,Piecewise Linear
2864,170523,LAVON 5 4,1,Closed,119.04,23.25,47.43,138.00,YES,5,12.43,0.0005,4.0000,2.8620,0.00,YES,170523,NG (Natural Gas),1.04000,-37.83,70.24,YES,138.00,Piecewise Linear
2864,170524,LAVON 5 5,1,Closed,90.96,18.37,44.55,107.00,YES,5,12.38,0.0011,4.0000,3.2430,0.00,YES,170524,NG (Natural Gas),1.04000,-30.73,54.46,YES,107.00,Piecewise Linear
2864,170525,LAVON 5 6,1,Closed,42.74,19.55,18.97,75.00,YES,5,12.38,0.0016,5.0000,3.4620,0.00,YES,170525,NG (Natural Gas),1.04000,-21.41,38.17,YES,75.00,Piecewise Linear
2865,170528,GREENVILLE 8 3,1,Closed,7.07,4.17,1.94,8.20,YES,5,8.72,0.0020,6.0000,2.8910,0.00,YES,170528,NG (Natural Gas),1.04000,-2.87,4.17,YES,8.20,Piecewise Linear
2865,170528,GREENVILLE 8 3,2,Open,0.00,0.00,2.44,8.20,YES,5,8.50,0.0020,6.0000,3.1320,0.00,YES,170528,NG (Natural Gas),1.04000,-2.60,4.17,YES,8.20,Piecewise Linear
2865,170529,GREENVILLE 8 4,1,Closed,3.74,0.26,1.14,8.20,YES,5,8.26,0.0020,6.0000,3.4010,0.00,YES,170529,NG (Natural Gas),1.04000,-2.37,4.17,YES,8.20,Piecewise Linear
2865,170529,GREENVILLE 8 4,2,Closed,35.37,0.26,20.00,41.00,YES,5,14.82,0.0024,4.0000,3.0730,0.00,YES,170529,NG (Natural Gas),1.04000,-14.06,20.87,YES,41.00,Piecewise Linear
2865,170530,GREENVILLE 8 5,1,Closed,19.84,0.45,6.13,23.00,YES,5,14.89,0.0012,4.0000,2.9820,0.00,YES,170530,NG (Natural Gas),1.04000,-6.88,11.71,YES,23.00,Piecewise Linear
2865,170530,GREENVILLE 8 5,2,Closed,15.53,0.45,5.16,18.00,YES,5,14.90,0.0008,4.0000,3.1740,0.00,YES,170530,NG (Natural Gas),1.04000,-6.00,9.16,YES,18.00,Piecewise Linear
2866,170532,DENTON 9 2,1,Closed,52.62,28.15,18.15,61.00,YES,5,14.00,0.0010,4.0000,2.5610,0.00,YES,170532,NG (Natural Gas),1.04000,-19.36,31.05,YES,61.00,Piecewise Linear
2866,170533,DENTON 9 3,1,Closed,52.62,28.02,22.87,61.00,YES,5,14.44,0.0011,4.0000,3.3790,0.00,YES,170533,NG (Natural Gas),1.04000,-18.38,31.05,YES,61.00,Piecewise Linear
2867,170535,CARTWRIGHT 2 2,1,Closed,34.50,4.14,4.04,40.00,YES,5,25.80,0.0010,0.0000,1.0000,0.00,YES,170535,WAT (Water),1.04000,-11.20,15.36,YES,40.00,Piecewise Linear
2867,170536,CARTWRIGHT 2 3,1,Closed,34.50,4.14,14.94,40.00,YES,5,20.00,0.0010,0.0000,1.0000,0.00,YES,170536,WAT (Water),1.04000,-12.00,15.36,YES,40.00,Piecewise Linear
2868,170540,PARIS 6 3,1,Closed,37.05,-3.76,12.33,78.00,YES,5,8.88,0.0010,4.5000,3.0890,0.00,YES,170540,NG (Natural Gas),1.04000,-19.91,39.70,YES,78.00,Piecewise Linear
2868,170541,PARIS 6 4,1,Closed,50.00,-1.72,25.28,78.00,YES,5,8.88,0.0010,4.5000,3.5300,0.00,YES,170541,NG (Natural Gas),1.04000,-26.10,39.70,YES,78.00,Piecewise Linear
2868,170542,PARIS 6 5,1,Closed,69.01,-4.74,32.74,80.00,YES,5,8.91,0.0006,4.5000,3.1820,0.00,YES,170542,NG (Natural Gas),1.04000,-26.22,40.72,YES,80.00,Piecewise Linear
2870,170550,PARIS 7 3,1,Closed,175.98,-26.88,52.04,204.00,YES,5,6.40,0.0028,4.5000,3.0570,0.00,YES,170548,NG (Natural Gas),1.04100,-52.42,103.84,YES,204.00,Piecewise Linear
2870,170551,PARIS 7 4,1,Closed,100.06,-26.88,35.40,204.00,YES,5,6.56,0.0020,4.5000,3.5140,0.00,YES,170548,NG (Natural Gas),1.04100,-58.96,103.84,YES,204.00,Piecewise Linear
2870,170552,PARIS 7 5,1,Closed,111.06,-6.68,60.03,161.00,YES,5,6.81,0.0010,4.5000,3.2680,0.00,YES,170552,NG (Natural Gas),1.04000,-51.62,81.95,YES,161.00,Piecewise Linear
2870,170553,PARIS 7 6,1,Closed,100.56,-4.25,26.83,153.00,YES,5,6.73,0.0016,4.5000,3.2290,0.00,YES,170553,NG (Natural Gas),1.04000,-52.52,77.88,YES,153.00,Piecewise Linear
2870,170554,PARIS 7 7,1,Closed,131.98,-2.22,28.80,153.00,YES,5,6.64,0.0022,4.5000,2.9900,0.00,YES,170554,NG (Natural Gas),1.04000,-45.58,77.88,YES,153.00,Piecewise Linear
2870,170555,PARIS 7 8,1,Closed,138.88,-3.71,43.93,161.00,YES,5,6.83,0.0009,4.5000,3.3650,0.00,YES,170555,NG (Natural Gas),1.04000,-52.73,81.95,YES,161.00,Piecewise Linear
2873,170563,SHERMAN 5 2,1,Open,0.00,0.00,130.00,296.00,YES,5,7.06,0.0019,4.5000,3.0570,0.00,YES,170562,NG (Natural Gas),1.03500,-77.94,150.66,YES,296.00,Piecewise Linear
2873,170564,SHERMAN 5 3,1,Closed,98.04,-55.81,32.74,206.00,YES,5,7.43,0.0009,4.5000,3.5400,0.00,YES,170562,NG (Natural Gas),1.03500,-55.81,104.85,YES,206.00,Piecewise Linear
2873,170565,SHERMAN 5 4,1,Closed,102.47,-53.68,37.49,205.00,YES,5,7.25,0.0018,4.5000,3.3990,0.00,YES,170562,NG (Natural Gas),1.03500,-53.68,104.34,YES,205.00,Piecewise Linear
2879,170577,WHITEWRIGHT 2 2,1,Closed,8.63,4.21,0.00,10.00,YES,5,5.25,0.0040,0.0000,1.0000,0.00,YES,170577,SUN (Solar),1.04000,-2.96,4.21,YES,10.00,Piecewise Linear
2880,170579,CADDO MILLS 6 2,1,Closed,8.63,3.62,0.00,10.00,YES,5,3.77,0.0050,0.0000,1.0000,0.00,YES,170579,SUN (Solar),1.04000,-3.49,3.62,YES,10.00,Piecewise Linear
2882,170583,GREENVILLE 9 2,1,Closed,8.63,3.18,0.00,10.00,YES,5,7.46,0.0040,0.0000,1.0000,0.00,YES,170583,SUN (Solar),1.04000,-2.82,3.18,YES,10.00,Piecewise Linear
2985,180111,LAREDO 31 2,1,Closed,53.01,8.93,24.45,90.10,YES,5,10.05,0.0021,5.0000,3.2330,0.00,YES,180111,NG (Natural Gas),1.04000,-24.01,45.86,YES,90.10,Piecewise Linear
2985,180112,LAREDO 31 3,1,Open,0.00,0.00,42.04,87.30,YES,5,10.08,0.0019,5.0000,3.2200,0.00,YES,180112,NG (Natural Gas),1.04000,-27.28,44.44,YES,87.30,Piecewise Linear
2986,180114,FALCON HEIGHTS 1 2,1,Closed,9.06,-0.40,3.13,10.50,YES,5,26.44,0.0050,0.0000,1.0000,0.00,YES,180114,WAT (Water),1.04000,-2.85,4.03,YES,10.50,Piecewise Linear
2986,180115,FALCON HEIGHTS 1 3,1,Open,0.00,0.00,2.62,10.00,YES,5,22.73,0.0050,0.0000,1.0000,0.00,YES,180115,WAT (Water),1.04000,-3.09,3.84,YES,10.00,Piecewise Linear
2986,180117,FALCON HEIGHTS 1 5,1,Closed,6.91,-0.41,3.74,10.00,YES,5,27.21,0.0050,0.0000,1.0000,0.00,YES,180117,WAT (Water),1.04000,-3.07,3.84,YES,10.00,Piecewise Linear
2987,180119,OILTON 5 2,1,Closed,129.39,-24.32,0.00,150.00,YES,5,4.43,0.0010,0.0000,1.0000,0.00,YES,180119,WND (Wind),1.04000,-38.38,73.05,YES,150.00,Piecewise Linear
2988,180121,MIRANDO CITY 6 2,1,Closed,78.67,-16.91,0.00,91.20,YES,5,4.37,0.0010,0.0000,1.0000,0.00,YES,180121,WND (Wind),1.04000,-29.91,39.55,YES,91.20,Piecewise Linear
2989,180123,RIO GRANDE CITY 5 2,1,Closed,172.52,-14.96,0.00,200.00,YES,5,3.41,0.0010,0.0000,1.0000,0.00,YES,180123,WND (Wind),1.04000,-57.42,84.49,YES,200.00,Piecewise Linear
2990,180126,GRULLA 2 3,1,Closed,172.52,-11.72,0.00,200.00,YES,5,5.53,0.0010,0.0000,1.0000,0.00,YES,180124,WND (Wind),1.04000,-59.25,65.10,YES,200.00,Piecewise Linear
2991,180128,HEBBRONVILLE 3 2,1,Closed,67.28,-11.35,0.00,78.00,YES,5,3.26,0.0010,0.0000,1.0000,0.00,YES,180128,WND (Wind),1.04000,-20.94,24.19,YES,78.00,Piecewise Linear
2992,180131,MIRANDO CITY 7 3,1,Closed,215.40,-17.73,0.00,249.70,YES,5,4.54,0.0010,0.0000,1.0000,0.00,YES,180131,WND (Wind),1.04000,-80.60,88.26,YES,249.70,Piecewise Linear
2993,180134,BRUNI 2 3,1,Closed,172.52,-21.64,0.00,200.00,YES,5,4.00,0.0010,0.0000,1.0000,0.00,YES,180134,WND (Wind),1.04000,-51.51,92.18,YES,200.00,Piecewise Linear
2994,180137,LOPENO 3 3,1,Closed,204.96,-3.24,0.00,237.60,YES,5,4.33,0.0010,0.0000,1.0000,0.00,YES,180135,WND (Wind),1.04000,-63.73,89.50,YES,237.60,Piecewise Linear
2995,180140,BRUNI 3 3,1,Closed,258.79,-13.39,0.00,300.00,YES,5,4.01,0.0010,0.0000,1.0000,0.00,YES,180138,WND (Wind),1.04500,-89.25,94.19,YES,300.00,Piecewise Linear
2996,180143,RIO GRANDE CITY 6 3,1,Closed,172.52,-0.18,0.00,200.00,YES,5,4.16,0.0010,0.0000,1.0000,0.00,YES,180143,WND (Wind),1.04000,-59.10,91.47,YES,200.00,Piecewise Linear
2997,180145,BRUNI 4 2,1,Closed,8.63,-3.26,0.00,10.00,YES,5,10.56,0.0040,0.0000,1.0000,0.00,YES,180145,SUN (Solar),1.04000,-3.26,4.27,YES,10.00,Piecewise Linear
3098,190106,FLUVANNA 1 3,1,Closed,138.02,-5.10,0.00,160.00,YES,5,4.48,0.0010,0.0000,1.0000,0.00,YES,190106,WND (Wind),1.04000,-53.58,64.80,YES,160.00,Piecewise Linear
3099,190108,SNYDER 1 2,1,Open,0.00,0.00,11.79,42.00,YES,5,7.63,0.0021,4.5000,3.6080,0.00,YES,190108,NG (Natural Gas),1.04000,-12.07,21.38,YES,42.00,Piecewise Linear
3099,190108,SNYDER 1 2,2,Open,0.00,0.00,7.80,42.00,YES,5,7.69,0.0007,4.5000,3.4740,0.00,YES,190108,NG (Natural Gas),1.04000,-12.92,21.38,YES,42.00,Piecewise Linear
3099,190109,SNYDER 1 3,1,Open,0.00,0.00,8.00,16.00,YES,5,7.68,0.0021,4.5000,3.1670,0.00,YES,190109,NG (Natural Gas),1.04000,-5.21,8.14,YES,16.00,Piecewise Linear
3100,190111,FLUVANNA 2 2,1,Open,0.00,0.00,0.00,84.00,YES,5,4.22,0.0010,0.0000,1.0000,0.00,YES,190111,WND (Wind),1.04000,-21.38,26.11,YES,84.00,Piecewise Linear
3101,190114,IRA 3 3,1,Closed,112.57,-3.24,0.00,130.50,YES,5,3.84,0.0010,0.0000,1.0000,0.00,YES,190114,WND (Wind),1.04000,-36.24,58.99,YES,130.50,Piecewise Linear
3102,190116,DOUGHERTY 1 2,1,Open,0.00,0.00,0.00,57.00,YES,5,2.74,0.0010,0.0000,1.0000,0.00,YES,190116,WND (Wind),1.04000,-18.59,27.93,YES,57.00,Piecewise Linear
3103,190118,MCADOO 1 2,1,Closed,129.39,-5.71,0.00,150.00,YES,5,3.88,0.0010,0.0000,1.0000,0.00,YES,190118,WND (Wind),1.04000,-47.85,57.10,YES,150.00,Piecewise Linear
3104,190120,ODONNELL 1 2,1,Closed,155.27,-4.25,0.00,180.00,YES,5,5.57,0.0010,0.0000,1.0000,0.00,YES,190119,WND (Wind),1.04000,-58.71,64.73,YES,180.00,Piecewise Linear
3105,190123,ODONNELL 2 3,1,Closed,182.01,-6.15,0.00,211.00,YES,5,4.01,0.0010,0.0000,1.0000,0.00,YES,190121,WND (Wind),1.04000,-63.17,95.13,YES,211.00,Piecewise Linear
3105,190124,ODONNELL 2 4,1,Closed,142.33,0.18,0.00,165.00,YES,5,5.06,0.0010,0.0000,1.0000,0.00,YES,190124,WND (Wind),1.04000,-42.56,79.23,YES,165.00,Piecewise Linear
3106,190126,ROTAN 2 2,1,Open,0.00,0.00,0.00,30.00,YES,5,3.77,0.0020,0.0000,1.0000,0.00,YES,190126,WND (Wind),1.04000,-9.02,11.66,YES,30.00,Piecewise Linear
3107,190129,WHITE DEER 1 3,1,Closed,188.05,-13.30,0.00,218.00,YES,5,4.01,0.0010,0.0000,1.0000,0.00,YES,190129,WND (Wind),1.04000,-59.20,87.77,YES,218.00,Piecewise Linear
3108,190132,PANHANDLE 4 2,1,Closed,182.19,-30.24,0.00,211.20,YES,5,5.14,0.0010,0.0000,1.0000,0.00,YES,190131,WND (Wind),1.04100,-63.84,68.99,YES,211.20,Piecewise Linear
3109,190134,PANHANDLE 5 2,1,Closed,129.39,-11.63,0.00,150.00,YES,5,3.97,0.0010,0.0000,1.0000,0.00,YES,190134,WND (Wind),1.04000,-39.85,72.03,YES,150.00,Piecewise Linear
3110,190136,PANHANDLE 6 2,1,Closed,156.74,-2.12,0.00,181.70,YES,5,3.32,0.0010,0.0000,1.0000,0.00,YES,190135,WND (Wind),1.04000,-55.69,89.94,YES,181.70,Piecewise Linear
3111,190139,MOBEETIE 1 2,1,Closed,248.95,-8.05,0.00,288.60,YES,5,6.01,0.0010,0.0000,1.0000,0.00,YES,190138,WND (Wind),1.04000,-89.78,130.45,YES,288.60,Piecewise Linear
3112,190142,DOUGHERTY 2 2,1,Closed,221.69,-28.07,0.00,257.00,YES,5,3.25,0.0010,0.0000,1.0000,0.00,YES,190141,WND (Wind),1.04100,-85.43,119.62,YES,257.00,Piecewise Linear
3113,190145,SOUTH PLAINS 1 3,1,Closed,172.52,-21.06,0.00,200.00,YES,5,4.53,0.0010,0.0000,1.0000,0.00,YES,190143,WND (Wind),1.04000,-56.80,88.52,YES,200.00,Piecewise Linear
3114,190147,UMBARGER 3 2,1,Closed,172.52,-8.24,0.00,200.00,YES,5,3.62,0.0010,0.0000,1.0000,0.00,YES,190146,WND (Wind),1.03900,-64.75,74.67,YES,200.00,Piecewise Linear
3115,190149,ADRIAN 1 2,1,Closed,138.88,-0.46,0.00,161.00,YES,5,4.58,0.0010,0.0000,1.0000,0.00,YES,190149,WND (Wind),1.04000,-48.07,50.72,YES,161.00,Piecewise Linear
3116,190152,ADRIAN 2 2,1,Closed,167.35,-6.42,0.00,194.00,YES,5,5.16,0.0010,0.0000,1.0000,0.00,YES,190152,WND (Wind),1.04000,-59.24,91.87,YES,194.00,Piecewise Linear
3117,190155,SUMMERFIELD 3 2,1,Closed,198.75,11.97,0.00,230.40,YES,5,4.73,0.0010,0.0000,1.0000,0.00,YES,190154,WND (Wind),1.03800,-67.63,107.81,YES,230.40,Piecewise Linear
3118,190157,GROOM 2 2,1,Closed,172.52,-4.46,0.00,200.00,YES,5,5.24,0.0010,0.0000,1.0000,0.00,YES,190156,WND (Wind),1.03900,-53.28,71.63,YES,200.00,Piecewise Linear
3119,190159,FLUVANNA 3 2,1,Closed,134.05,-0.63,0.00,155.40,YES,5,4.91,0.0010,0.0000,1.0000,0.00,YES,190158,WND (Wind),1.03900,-51.04,76.56,YES,155.40,Piecewise Linear
3120,190162,LOCKNEY 3 3,1,Closed,172.52,-14.23,0.00,200.00,YES,5,5.29,0.0010,0.0000,1.0000,0.00,YES,190160,WND (Wind),1.04000,-65.09,86.81,YES,200.00,Piecewise Linear
3121,190165,UMBARGER 4 3,1,Closed,258.53,-30.29,0.00,299.70,YES,5,4.14,0.0010,0.0000,1.0000,0.00,YES,190163,WND (Wind),1.04100,-99.58,135.63,YES,299.70,Piecewise Linear
3122,190167,GOREE 1 2,1,Closed,129.39,-9.53,0.00,150.00,YES,5,2.71,0.0010,0.0000,1.0000,0.00,YES,190167,WND (Wind),1.04000,-51.19,55.54,YES,150.00,Piecewise Linear
3123,190169,SILVERTON 1 2,1,Closed,129.39,-10.01,0.00,150.00,YES,5,2.45,0.0010,0.0000,1.0000,0.00,YES,190169,WND (Wind),1.04000,-43.62,60.34,YES,150.00,Piecewise Linear
3124,190172,LOCKNEY 4 3,1,Closed,258.79,-45.72,0.00,300.00,YES,5,3.76,0.0010,0.0000,1.0000,0.00,YES,190170,WND (Wind),1.03900,-97.67,124.42,YES,300.00,Piecewise Linear
3125,190174,FLOYDADA 1 2,1,Open,0.00,0.00,0.00,50.40,YES,5,5.30,0.0010,0.0000,1.0000,0.00,YES,190174,WND (Wind),1.04000,-16.13,22.27,YES,50.40,Piecewise Linear
3126,190177,ENOCHS 1 2,1,Closed,128.01,-0.25,0.00,148.40,YES,5,5.21,0.0010,0.0000,1.0000,0.00,YES,190177,WND (Wind),1.04000,-44.00,46.21,YES,148.40,Piecewise Linear
